id,url
nhanes-examination-p_bmx-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_BMX.htm
nhanes-examination-bmx_l-2021,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BMX_L.htm
nhanes-examination-cvx-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/CVX.htm
nhanes-examination-cvx_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/CVX_C.htm
nhanes-examination-cvx_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/CVX_B.htm
nhanes-examination-dex_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/DEX_C.htm
nhanes-examination-dxxag_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/DXXAG_C.htm
nhanes-examination-dxxag_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DXXAG_D.htm
nhanes-examination-dxxfem_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DXXFEM_E.htm
nhanes-examination-dxxfem_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DXXFEM_D.htm
nhanes-examination-dxxfem_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DXXFEM_F.htm
nhanes-examination-dxxspn_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/DXXSPN_F.htm
nhanes-examination-dxxspn_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DXXSPN_D.htm
nhanes-examination-dxxspn_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DXXSPN_E.htm
nhanes-examination-dxxaac_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXAAC_H.htm
nhanes-examination-dxxag_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DXXAG_G.htm
nhanes-examination-dxxag_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXAG_H.htm
nhanes-examination-dxxag_i-2015,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DXXAG_I.htm
nhanes-examination-dxxag_j-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXXAG_J.htm
nhanes-examination-dxxfem_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXFEM_H.htm
nhanes-examination-dxxfem_j-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXXFEM_J.htm
nhanes-examination-p_dxxfem-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_DXXFEM.htm
nhanes-examination-dxxfrx_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXFRX_H.htm
nhanes-examination-dxxl1_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXL1_H.htm
nhanes-examination-dxxl2_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXL2_H.htm
nhanes-examination-dxxl3_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXL3_H.htm
nhanes-examination-dxxl4_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXL4_H.htm
nhanes-examination-dxxspn_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXSPN_H.htm
nhanes-examination-dxxspn_j-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXXSPN_J.htm
nhanes-examination-p_dxxspn-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_DXXSPN.htm
nhanes-examination-dxxt10_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXT10_H.htm
nhanes-examination-dxxt11_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXT11_H.htm
nhanes-examination-dxxt12_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXT12_H.htm
nhanes-examination-dxxt4_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXT4_H.htm
nhanes-examination-dxxt5_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXT5_H.htm
nhanes-examination-dxxt6_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXT6_H.htm
nhanes-examination-dxxt7_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXT7_H.htm
nhanes-examination-dxxt8_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXT8_H.htm
nhanes-examination-dxxt9_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXT9_H.htm
nhanes-examination-dxxvfa_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXXVFA_H.htm
nhanes-examination-dxx_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/DXX_G.htm
nhanes-examination-dxx_i-2015,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DXX_I.htm
nhanes-examination-dxx_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/DXX_H.htm
nhanes-examination-dxx_j-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm
nhanes-examination-dxx_2_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/DXX_2_B.htm
nhanes-examination-enx_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/ENX_E.htm
nhanes-examination-enx_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/ENX_F.htm
nhanes-examination-enx_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/ENX_G.htm
nhanes-examination-flxcln_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/FLXCLN_G.htm
nhanes-examination-flxcln_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/FLXCLN_H.htm
nhanes-examination-flxcln_i-2015,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FLXCLN_I.htm
nhanes-examination-flxcln_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/FLXCLN_F.htm
nhanes-examination-lux_j-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/LUX_J.htm
nhanes-examination-p_lux-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_LUX.htm
nhanes-examination-lux_l-2021,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/LUX_L.htm
nhanes-examination-lexabpi-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/LEXABPI.htm
nhanes-examination-lexab_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/LEXAB_C.htm
nhanes-examination-lexab_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/LEXAB_B.htm
nhanes-examination-lexpn-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/LEXPN.htm
nhanes-examination-lexpn_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/LEXPN_C.htm
nhanes-examination-lexpn_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/LEXPN_B.htm
nhanes-examination-msx-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/MSX.htm
nhanes-examination-msx_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/MSX_B.htm
nhanes-examination-mgx_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/MGX_G.htm
nhanes-examination-mgx_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/MGX_H.htm
nhanes-examination-opxfdt_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/OPXFDT_E.htm
nhanes-examination-opxfdt_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OPXFDT_D.htm
nhanes-examination-opxret_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OPXRET_D.htm
nhanes-examination-opxret_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/OPXRET_E.htm
nhanes-examination-ohx_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/OHX_E.htm
nhanes-examination-ohx_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OHX_D.htm
nhanes-examination-ohxadd_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/OHXADD_C.htm
nhanes-examination-ohxdent-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/OHXDENT.htm
nhanes-examination-ohxden_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/OHXDEN_C.htm
nhanes-examination-ohxden_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/OHXDEN_B.htm
nhanes-examination-ohxden_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/OHXDEN_F.htm
nhanes-examination-ohxden_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/OHXDEN_H.htm
nhanes-examination-ohxden_i-2015,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/OHXDEN_I.htm
nhanes-examination-ohxden_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/OHXDEN_G.htm
nhanes-examination-ohxden_j-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/OHXDEN_J.htm
nhanes-examination-p_ohxden-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_OHXDEN.htm
nhanes-examination-ohxperio-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/OHXPERIO.htm
nhanes-examination-ohxper_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/OHXPER_F.htm
nhanes-examination-ohxper_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/OHXPER_G.htm
nhanes-examination-ohxper_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/OHXPER_H.htm
nhanes-examination-ohxprl_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/OHXPRL_C.htm
nhanes-examination-ohxprl_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/OHXPRL_B.htm
nhanes-examination-ohxpru_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/OHXPRU_C.htm
nhanes-examination-ohxpru_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/OHXPRU_B.htm
nhanes-examination-ohxref-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/OHXREF.htm
nhanes-examination-ohxref_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/OHXREF_C.htm
nhanes-examination-ohxref_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/OHXREF_B.htm
nhanes-examination-ohxref_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/OHXREF_F.htm
nhanes-examination-ohxref_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/OHXREF_G.htm
nhanes-examination-ohxref_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/OHXREF_H.htm
nhanes-examination-ohxref_i-2015,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/OHXREF_I.htm
nhanes-examination-ohxref_j-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/OHXREF_J.htm
nhanes-examination-p_ohxref-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_OHXREF.htm
nhanes-examination-paxraw_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PAXRAW_D.htm
nhanes-examination-paxraw_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/PAXRAW_C.htm
nhanes-examination-paxlux_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAXLUX_G.htm
nhanes-examination-paxlux_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PAXLUX_H.htm
nhanes-examination-paxday_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAXDAY_G.htm
nhanes-examination-paxday_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PAXDAY_H.htm
nhanes-examination-paxhd_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAXHD_G.htm
nhanes-examination-paxhd_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PAXHD_H.htm
nhanes-examination-paxhr_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAXHR_G.htm
nhanes-examination-paxhr_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PAXHR_H.htm
nhanes-examination-paxmin_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAXMIN_G.htm
nhanes-examination-paxmin_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PAXMIN_H.htm
nhanes-examination-pax80_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PAX80_G.htm
nhanes-examination-pax80_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PAX80_H.htm
nhanes-examination-seq-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SEQ.htm
nhanes-examination-spx_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/SPX_E.htm
nhanes-examination-spx_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/SPX_F.htm
nhanes-examination-spx_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SPX_G.htm
nhanes-examination-spxraw_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/SPXRAW_E.htm
nhanes-examination-spxraw_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/SPXRAW_F.htm
nhanes-examination-spxraw_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SPXRAW_G.htm
nhanes-examination-csx_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/CSX_H.htm
nhanes-examination-tb-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/TB.htm
nhanes-examination-tbx_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/TBX_G.htm
nhanes-examination-vix_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/VIX_E.htm
nhanes-examination-vix-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/VIX.htm
nhanes-examination-vix_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/VIX_D.htm
nhanes-examination-vix_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/VIX_C.htm
nhanes-examination-vix_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/VIX_B.htm
nhanes-laboratory-l06age_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06AGE_C.htm
nhanes-laboratory-amdgyd_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AMDGYD_D.htm
nhanes-laboratory-amdgyd_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/AMDGYD_H.htm
nhanes-laboratory-amdgyd_i-2015,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/AMDGYD_I.htm
nhanes-laboratory-amdgds_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/AMDGDS_H.htm
nhanes-laboratory-ssafb_a-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSAFB_A.htm
nhanes-laboratory-alb_cr_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/ALB_CR_E.htm
nhanes-laboratory-lab16-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/LAB16.htm
nhanes-laboratory-alb_cr_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ALB_CR_D.htm
nhanes-laboratory-l16_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L16_C.htm
nhanes-laboratory-l16_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/L16_B.htm
nhanes-laboratory-alb_cr_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/ALB_CR_F.htm
nhanes-laboratory-alb_cr_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/ALB_CR_G.htm
nhanes-laboratory-alb_cr_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/ALB_CR_H.htm
nhanes-laboratory-alb_cr_i-2015,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/ALB_CR_I.htm
nhanes-laboratory-alb_cr_j-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/ALB_CR_J.htm
nhanes-laboratory-p_alb_cr-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_ALB_CR.htm
nhanes-laboratory-alb_cr_l-2021,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/ALB_CR_L.htm
nhanes-laboratory-ald_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/ALD_H.htm
nhanes-laboratory-alds_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/ALDS_H.htm
nhanes-laboratory-al_ige_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AL_IGE_D.htm
nhanes-laboratory-aldust_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ALDUST_D.htm
nhanes-laboratory-agp_l-2021,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/AGP_L.htm
nhanes-laboratory-ssagp_i-2015,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSAGP_I.htm
nhanes-laboratory-ssagp_j-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSAGP_J.htm
nhanes-laboratory-p_ssagp-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_SSAGP.htm
nhanes-laboratory-sstoca_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSTOCA_G.htm
nhanes-laboratory-sstoca_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/SSTOCA_H.htm
nhanes-laboratory-ssamh_a-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSAMH_A.htm
nhanes-laboratory-ssamh_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/SSAMH_B.htm
nhanes-laboratory-ssamh_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSAMH_C.htm
nhanes-laboratory-apob_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/APOB_E.htm
nhanes-laboratory-apob_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/APOB_F.htm
nhanes-laboratory-apob_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/APOB_G.htm
nhanes-laboratory-apob_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/APOB_H.htm
nhanes-laboratory-apob_i-2015,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/APOB_I.htm
nhanes-laboratory-aa_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/AA_H.htm
nhanes-laboratory-aas_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/AAS_H.htm
nhanes-laboratory-uadm_i-2015,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UADM_I.htm
nhanes-laboratory-utas_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/UTAS_H.htm
nhanes-laboratory-utas_i-2015,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UTAS_I.htm
nhanes-laboratory-utas_j-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UTAS_J.htm
nhanes-laboratory-p_utas-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_UTAS.htm
nhanes-laboratory-utass_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/UTASS_H.htm
nhanes-laboratory-utass_i-2015,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UTASS_I.htm
nhanes-laboratory-uas_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/UAS_H.htm
nhanes-laboratory-uas_j-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UAS_J.htm
nhanes-laboratory-p_uas-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_UAS.htm
nhanes-laboratory-uass_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/UASS_H.htm
nhanes-laboratory-uas_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/UAS_E.htm
nhanes-laboratory-uas_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/UAS_D.htm
nhanes-laboratory-l06uas_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06UAS_C.htm
nhanes-laboratory-uas_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/UAS_F.htm
nhanes-laboratory-uas_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UAS_G.htm
nhanes-laboratory-uass_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/UASS_G.htm
nhanes-laboratory-uam_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/UAM_E.htm
nhanes-laboratory-ssdfs_a-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSDFS_A.htm
nhanes-laboratory-ssdfs_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSDFS_G.htm
nhanes-laboratory-ssana_a-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSANA_A.htm
nhanes-laboratory-ssana2_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/SSANA2_G.htm
nhanes-laboratory-ssana2_a-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSANA2_A.htm
nhanes-laboratory-l34_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/L34_B.htm
nhanes-laboratory-l34_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L34_C.htm
nhanes-laboratory-l28pbe_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L28PBE_C.htm
nhanes-laboratory-bfrpol_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/BFRPOL_D.htm
nhanes-laboratory-bfrpol_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/BFRPOL_E.htm
nhanes-laboratory-bfrpol_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/BFRPOL_F.htm
nhanes-laboratory-bfrpol_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/BFRPOL_G.htm
nhanes-laboratory-bfrpol_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/BFRPOL_H.htm
nhanes-laboratory-bfrpol_i-2015,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/BFRPOL_I.htm
nhanes-laboratory-ssbfr_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/SSBFR_B.htm
nhanes-laboratory-pbcd_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PBCD_D.htm
nhanes-laboratory-pbcd_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/PBCD_E.htm
nhanes-laboratory-l06bmt_c-2003,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06BMT_C.htm
nhanes-laboratory-pbcd_f-2009,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/PBCD_F.htm
nhanes-laboratory-lab06-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/LAB06.htm
